일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),CDD_18,HDD_18,불쾌지수(DI)
2024-11-19 04:00:00,-0.8647199999999771,0.0,1.622773449610263,80.2381673312672,0.0,0.0,18.864719999999977,33.43862174588736
2024-11-19 05:00:00,-1.0909800000000018,0.0,1.593893266086111,82.69762647144631,0.0,0.0,19.090980000000002,32.69735319495777
2024-11-19 06:00:00,-1.4128799999999728,0.0,1.6071082939825874,85.63476533919989,0.0,0.0,19.412879999999973,31.711978448695216
2024-11-19 07:00:00,-1.7897399999999948,0.0,1.6423811158362513,88.45331353283075,0.0,0.0,19.789739999999995,30.63423327451895
2024-11-19 08:00:00,-1.4644499999999994,0.0,1.4901800699618284,89.60572726686273,0.076076,0.0,19.46445,31.001067738608654
2024-11-19 09:00:00,1.7751700000000028,0.0,1.1394709548881374,81.39162182878559,0.519416,0.0,16.224829999999997,37.52927703516954
2024-11-19 10:00:00,4.67470000000003,0.0,1.1271004927719304,61.81582729347767,0.84150425,0.0,13.32529999999997,44.10765113073605
2024-11-19 11:00:00,6.282300000000021,0.0,1.473075725686626,55.698477250080224,1.1535618,0.0,11.71769999999998,46.88793473515753
2024-11-19 12:00:00,7.140100000000018,0.0,1.5435731654119476,55.007199903602796,1.107908,0.0,10.859899999999982,48.1057448032988
2024-11-19 13:00:00,8.002160000000003,0.0,1.5258827775735757,54.98857510874594,1.289589,0.0,9.997839999999997,49.274654383752136
2024-11-19 14:00:00,8.575739999999996,0.0,1.2307124103818121,55.178938748702514,1.233351,0.0,9.424260000000004,50.04044345756503
2024-11-19 15:00:00,8.792750000000012,0.0,0.952508230224235,55.60754292612097,1.077124,0.0,9.207249999999988,50.310786769894854
2024-11-19 16:00:00,7.97714000000002,0.0,0.36562228504393285,56.23239743087054,0.743706,0.0,10.02285999999998,49.16113026511832
2024-11-19 17:00:00,7.454340000000002,0.0,0.37773207749731236,59.26949083860693,0.271008,0.0,10.545659999999998,48.236446079824034
2024-11-19 18:00:00,6.464560000000006,0.0,0.6472814964264585,69.66434331045768,0.006728,0.0,11.535439999999994,46.03275084579598
2024-11-19 19:00:00,5.314700000000016,0.0,0.9340152889479487,75.88516434608951,0.0,0.0,12.685299999999984,43.74606663971583
2024-11-19 20:00:00,4.316670000000045,0.0,1.205443738267176,80.82424863415541,0.0,0.0,13.683329999999955,41.692662077896685
2024-11-19 21:00:00,3.149560000000008,0.0,1.4741076279413692,85.589987971412,0.0,0.0,14.850439999999992,39.28052626498898
2024-11-19 22:00:00,2.433770000000038,0.0,1.5279130120020903,87.00871958430155,0.0,0.0,15.566229999999962,37.92552299292553
2024-11-19 23:00:00,2.1497400000000084,0.0,1.3769690389047506,85.18782664408214,0.0,0.0,15.850259999999992,37.672433806549776
2024-11-20 00:00:00,2.065330000000017,0.0,1.243632383608823,83.97048426386802,0.0,0.0,15.934669999999983,37.68206297688738
2024-11-20 01:00:00,1.6926500000000146,0.0,1.2367904514666914,84.8784207293242,0.0,0.0,16.307349999999985,36.95575997829682
2024-11-20 02:00:00,1.294150000000002,0.0,1.238978497467395,85.94892697883505,0.0,0.0,16.705849999999998,36.15874990013822
2024-11-20 03:00:00,1.8100000000000023,0.00044107438,1.0557724822830694,84.3822444767517,0.0,0.0,16.189999999999998,37.211484478603424
2024-11-20 04:00:00,1.5517000000000394,0.0,0.6852293762045814,80.93023819752746,0.0,0.0,16.44829999999996,37.22708949880356
2024-11-20 05:00:00,1.5640500000000088,0.00085830686,0.454459480400412,82.77968995642458,0.0,0.0,16.43594999999999,37.011153419587124
2024-11-20 06:00:00,1.5868200000000456,1.4911166e-06,0.5716558213489333,84.56383897017287,0.0,0.0,16.413179999999954,36.82115237771639
2024-11-20 07:00:00,0.9046600000000353,-7.451604000000001e-06,1.0161789386497244,88.99704997157377,0.0,0.0,17.095339999999965,35.10326595921512
2024-11-20 08:00:00,0.9055000000000177,0.0,1.0165430860240623,91.38842960596706,0.054392,0.0,17.094499999999982,34.784156574127955
2024-11-20 09:00:00,3.2365400000000477,0.0,0.6371292644439596,79.72520952821756,0.386832,0.0,14.763459999999952,40.075427350964894
2024-11-20 10:00:00,6.0604000000000156,0.0,0.5840654053184694,60.197329245958976,0.84488675,0.0,11.939599999999984,46.21242287003376
2024-11-20 11:00:00,7.662260000000003,0.0008530915,0.8221164893319799,58.053736146837174,1.0545632,0.0,10.337739999999997,48.60849225225409
2024-11-20 12:00:00,8.985900000000015,0.00062584877,1.3687792064538462,60.03448559751375,1.320686,0.0,9.014099999999985,50.33434001244947
2024-11-20 13:00:00,9.691430000000025,0.0,1.7445216488292112,63.26950583478236,1.257248,0.0,8.308569999999975,51.17292163625677
2024-11-20 14:00:00,10.27290000000005,0.0,2.0272262121920632,65.35110189055476,1.163746,0.0,7.72709999999995,51.92216024230439
2024-11-20 15:00:00,10.384580000000028,0.0011660159,2.2347111988114756,67.6690407858754,0.806262,0.0,7.615419999999972,51.9917111865053
2024-11-20 16:00:00,8.825770000000034,0.021718442,1.5216979929645074,70.74531368072824,0.324764,0.0,9.174229999999966,49.51367432818313
2024-11-20 17:00:00,8.257530000000031,0.016637146,1.0727208962784647,76.6899141559097,0.16123,0.0,9.742469999999969,48.29130731741947
2024-11-20 18:00:00,7.672140000000013,0.0056177378000000005,1.1782819884978597,81.40489650883812,0.00455,0.0,10.327859999999987,47.05657584997921
2024-11-20 19:00:00,6.502100000000041,0.0031292439,1.0050607789946746,89.74838871595617,0.0,0.0,11.497899999999959,44.509856096491525
2024-11-20 20:00:00,6.921140000000037,0.0031217933,0.7597649064761086,86.47143904513216,0.0,0.0,11.078859999999963,45.46566887931114
2024-11-20 21:00:00,6.572000000000003,0.0,0.4682814762238391,90.0738364563638,0.0,0.0,11.427999999999997,44.60321739333309
2024-11-20 22:00:00,6.299830000000043,0.0,0.3929170040391601,92.9644947956878,0.0,0.0,11.700169999999957,43.906978625379026
2024-11-20 23:00:00,5.919150000000002,0.0,0.6514567848982246,95.57101150077497,0.0,0.0,12.080849999999998,43.02827846736482
2024-11-21 00:00:00,5.369169999999997,0.0,0.8219515263253256,97.75696524349797,0.0,0.0,12.630830000000003,41.86603194443646
2024-11-21 01:00:00,5.083520000000021,0.0,0.9357710428049041,98.26962279905355,0.0,0.0,12.916479999999979,41.310695509360684
2024-11-21 02:00:00,4.578100000000006,0.0,1.0583480441964683,98.83930294866296,0.0,0.0,13.421899999999994,40.35395318535102
2024-11-21 03:00:00,4.367500000000007,0.0,1.1220317888866607,99.15778127785927,0.0,0.0,13.632499999999993,39.945521213603534
2024-11-21 04:00:00,3.369349999999997,0.0,1.2222429689605434,98.3127071096451,0.0,0.0,14.630650000000003,38.24983058834958
2024-11-21 05:00:00,3.3980300000000057,0.0043660402,1.233185190452883,98.35173362479581,0.0,0.0,14.601969999999994,38.296707591603955
2024-11-21 06:00:00,3.4009599999999978,0.005930662,1.2867956421936357,98.62350703656534,0.0,0.0,14.599040000000002,38.272220658432815
2024-11-21 07:00:00,3.651100000000042,0.0038295983999999997,1.2586782788705162,98.64574958449815,0.0,0.0,14.348899999999958,38.71668722286566
2024-11-21 08:00:00,4.401730000000043,0.004991889,1.062032554535753,98.47714252321883,0.039036,0.0,13.598269999999957,40.07452086551119
2024-11-21 09:00:00,6.69186000000002,0.04155934,0.8850278289575553,96.01105967098843,0.278324,0.0,11.30813999999998,44.351501507770706
2024-11-21 10:00:00,8.874900000000025,0.05220063,1.2413936525186833,86.8112240908992,0.56276125,0.0,9.125099999999975,48.70202918857623
2024-11-21 11:00:00,10.29244,0.27006678,2.130270338707499,78.42751883178565,0.83888525,0.0,7.707560000000001,51.41312547311239
2024-11-21 12:00:00,11.272500000000036,0.2645254,2.895717105314883,77.07735238910823,1.1282675,0.0,6.727499999999964,53.010322710939185
2024-11-21 13:00:00,11.830160000000035,0.07533282000000001,3.1798910960551297,79.50421194645504,1.296613,0.0,6.169839999999965,53.82474801686168
2024-11-21 14:00:00,12.27233000000001,0.07062405,3.690306295118823,77.60487359478722,1.360597,0.0,5.727669999999989,54.57177729774425
2024-11-21 15:00:00,12.212980000000016,0.08921325000000001,3.80848611171525,72.86321221577047,0.980968,0.0,5.787019999999984,54.58285629306175
2024-11-21 16:00:00,11.640100000000018,0.10976195,3.175355064719718,71.07498851385851,0.577528,0.0,6.359899999999982,53.75522538313989
2024-11-21 17:00:00,10.952080000000024,0.015705824,2.8627544076014346,69.64567537753486,0.251678,0.0,7.047919999999976,52.76322680406159
2024-11-21 18:00:00,9.83077000000003,0.0006586197000000001,2.440585311388074,71.85519971795019,0.005266,0.0,8.16922999999997,50.980910363472375
2024-11-21 19:00:00,8.977440000000001,0.00044109765,2.026923178079264,75.12411405747342,0.0,0.0,9.022559999999999,49.50575813217213
2024-11-21 20:00:00,8.173900000000003,0.0,1.9299916007304825,78.38378291555311,0.0,0.0,9.826099999999997,48.05491995449296
2024-11-21 21:00:00,7.3042200000000435,0.0008555944,2.036736435217031,81.80857041636696,0.0,0.0,10.695779999999957,46.43351581290529
2024-11-21 22:00:00,6.671800000000019,2.3283064e-07,2.3567228858771325,84.60204627323891,0.0,0.0,11.328199999999981,45.19409991295224
2024-11-21 23:00:00,6.165430000000015,0.0,2.827606529735062,86.74252689767768,0.0,0.0,11.834569999999985,44.184386231978536
2024-11-22 00:00:00,5.318200000000047,0.0,2.8140110078865894,90.38766101952392,0.0,0.0,12.681799999999953,42.44123309666508
2024-11-22 01:00:00,4.488800000000026,0.0,2.690301627398333,91.86459639988391,0.0,0.0,13.511199999999974,40.88167253798265
2024-11-22 02:00:00,3.7806000000000495,0.0,2.606784478449026,91.35502797380197,0.0,0.0,14.21939999999995,39.71774750544819
2024-11-22 03:00:00,3.116360000000043,0.0,2.5320801846998924,89.46240253346618,0.0,0.0,14.883639999999957,38.79121886003042
2024-11-22 04:00:00,2.940940000000012,0.0,2.4080175882777706,82.16204149741327,0.0,0.0,15.059059999999988,39.325162445651806
2024-11-22 05:00:00,2.3023300000000404,0.0,2.426385451354607,81.35631181342134,0.0,0.0,15.69766999999996,38.385294576717016
2024-11-22 06:00:00,1.7097400000000107,0.0,2.4315716688739815,80.93825179691123,0.0,0.0,16.29025999999999,37.4807147226515
2024-11-22 07:00:00,1.1835000000000377,0.0,2.478621291561339,80.37150379246786,0.0,0.0,16.816499999999962,36.70719473758717
2024-11-22 08:00:00,1.1163000000000238,0.0,2.5637092441799636,78.74087988855634,0.065268,0.0,16.883699999999976,36.81445177371047
2024-11-22 09:00:00,2.9722000000000435,0.0,3.071515520323101,67.39565657425658,0.53524,0.0,15.027799999999957,41.05300547753443
2024-11-22 10:00:00,4.301400000000001,0.0,3.7314015083189562,58.2668380004916,1.1201948000000002,0.0,13.698599999999999,43.933203037985315
2024-11-22 11:00:00,5.504420000000039,0.0,3.6936422302137615,51.840737883893695,1.5925491999999999,0.0,12.495579999999961,46.17035130738959
2024-11-22 12:00:00,6.582180000000051,0.0,3.583088276350333,46.44115262966026,1.845654,0.0,11.41781999999995,48.01675283151603
2024-11-22 13:00:00,7.382750000000044,0.0,3.443658538274122,42.966057363639685,1.915134,0.0,10.617249999999956,49.276237131013545
2024-11-22 14:00:00,7.841520000000003,0.0,3.320037184812014,40.49266217135889,1.758942,0.0,10.158479999999997,50.00466831016823
2024-11-22 15:00:00,7.904020000000003,0.0,3.2315897511088005,39.21169029691936,1.39737,0.0,10.095979999999997,50.16329133251304
2024-11-22 16:00:00,7.870900000000006,0.00042617322,2.8000684925244848,38.65867771754953,0.869956,0.0,10.129099999999994,50.159596092216326
2024-11-22 17:00:00,6.854640000000018,0.0,2.1758232652551652,43.101299377504674,0.301978,0.0,11.145359999999982,48.61366710759054
2024-11-22 18:00:00,5.439700000000016,0.0,2.1928004311684455,49.78056168497182,0.005756,0.0,12.560299999999984,46.26837076088669
2024-11-22 19:00:00,4.208340000000021,0.0,2.29208543442481,55.36779709636114,0.0,0.0,13.791659999999979,44.09792491602214
2024-11-22 20:00:00,3.132470000000012,0.0,2.258710121277031,60.07376412584452,0.0,0.0,14.867529999999988,42.109727142725966
2024-11-22 21:00:00,2.112450000000024,0.0,2.092056687007587,64.95838027875284,0.0,0.0,15.887549999999976,40.080527291294906
2024-11-22 22:00:00,1.1972300000000473,0.0,1.9060054664162938,69.32748275423485,0.0,0.0,16.802769999999953,38.177635593705226
2024-11-22 23:00:00,0.5642300000000091,0.0,1.767762887706328,71.93635407666355,0.0,0.0,17.43576999999999,36.871955292737816
2024-11-23 00:00:00,0.10024000000004207,0.0,1.7378623596252785,74.00996756677723,0.0,0.0,17.899759999999958,35.87121475352497
2024-11-23 01:00:00,-0.16793999999998732,0.0,1.6867595676287241,76.4815233619462,0.0,0.0,18.167939999999987,35.099952119611004
2024-11-23 02:00:00,-0.36489999999997735,0.0,1.6325223352859985,78.54429785360215,2e-06,0.0,18.364899999999977,34.48885434549582
2024-11-23 03:00:00,-0.5044999999999504,0.0,1.5829787469829941,80.35671592226021,0.0,0.0,18.50449999999995,33.998998987607344
2024-11-23 04:00:00,-0.3977999999999611,0.0,1.7218932826835522,74.26935145271602,0.0,0.0,18.39779999999996,35.06477569698355
2024-11-23 05:00:00,-0.7452799999999797,0.0,1.6983135862270253,76.4382215670624,0.0,0.0,18.74527999999998,34.20167552599206
2024-11-23 06:00:00,-1.1673999999999864,0.0,1.7079288528930003,78.92659357910166,0.0,0.0,19.167399999999986,33.155727955280476
